"municipality","votes","parties","file","district"
"防府市",574,"社会民主党","000785262.xls","山口県"
"防府市",1382,"れいわ新選組","000785262.xls","山口県"
"防府市",3236,"日本維新の会","000785262.xls","山口県"
"防府市",22096,"自由民主党","000785262.xls","山口県"
"防府市",6588.489,"立憲民主党","000785262.xls","山口県"
"防府市",1926,"日本共産党","000785262.xls","山口県"
"防府市",416,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"防府市",44729.999,"得票数計","000785262.xls","山口県"
"下松市",829.481,"国民民主党","000785262.xls","山口県"
"下松市",3682,"公明党","000785262.xls","山口県"
"下松市",261,"社会民主党","000785262.xls","山口県"
"下松市",634,"れいわ新選組","000785262.xls","山口県"
"下松市",1826,"日本維新の会","000785262.xls","山口県"
"下松市",10712,"自由民主党","000785262.xls","山口県"
"下松市",2984.518,"立憲民主党","000785262.xls","山口県"
"下松市",1114,"日本共産党","000785262.xls","山口県"
"下松市",216,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"下松市",22258.999,"得票数計","000785262.xls","山口県"
"岩国市",1589.812,"国民民主党","000785262.xls","山口県"
"岩国市",8452,"公明党","000785262.xls","山口県"
"岩国市",625,"社会民主党","000785262.xls","山口県"
"岩国市",1519,"れいわ新選組","000785262.xls","山口県"
"岩国市",3933,"日本維新の会","000785262.xls","山口県"
"岩国市",26320,"自由民主党","000785262.xls","山口県"
"岩国市",7641.187,"立憲民主党","000785262.xls","山口県"
"岩国市",3794,"日本共産党","000785262.xls","山口県"
"岩国市",457,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"岩国市",54330.999,"得票数計","000785262.xls","山口県"
"光市",693.674,"国民民主党","000785262.xls","山口県"
"光市",3146,"公明党","000785262.xls","山口県"
"光市",294,"社会民主党","000785262.xls","山口県"
"光市",727,"れいわ新選組","000785262.xls","山口県"
"光市",1828,"日本維新の会","000785262.xls","山口県"
"光市",10771,"自由民主党","000785262.xls","山口県"
"光市",3438.325,"立憲民主党","000785262.xls","山口県"
"光市",1250,"日本共産党","000785262.xls","山口県"
"光市",182,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"光市",22329.999,"得票数計","000785262.xls","山口県"
"長門市",235.67,"国民民主党","000785262.xls","山口県"
"長門市",1872,"公明党","000785262.xls","山口県"
"長門市",158,"社会民主党","000785262.xls","山口県"
"長門市",478,"れいわ新選組","000785262.xls","山口県"
"長門市",788,"日本維新の会","000785262.xls","山口県"
"長門市",10191,"自由民主党","000785262.xls","山口県"
"長門市",1609.329,"立憲民主党","000785262.xls","山口県"
"長門市",452,"日本共産党","000785262.xls","山口県"
"長門市",63,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"長門市",15846.999,"得票数計","000785262.xls","山口県"
"柳井市",368.436,"国民民主党","000785262.xls","山口県"
"柳井市",1820,"公明党","000785262.xls","山口県"
"柳井市",192,"社会民主党","000785262.xls","山口県"
"柳井市",414,"れいわ新選組","000785262.xls","山口県"
"柳井市",1052,"日本維新の会","000785262.xls","山口県"
"柳井市",7082,"自由民主党","000785262.xls","山口県"
"柳井市",2148.563,"立憲民主党","000785262.xls","山口県"
"柳井市",798,"日本共産党","000785262.xls","山口県"
"柳井市",112,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"柳井市",13986.999,"得票数計","000785262.xls","山口県"
"美祢市",224.65,"国民民主党","000785262.xls","山口県"
"美祢市",1660,"公明党","000785262.xls","山口県"
"美祢市",157,"社会民主党","000785262.xls","山口県"
"美祢市",317,"れいわ新選組","000785262.xls","山口県"
"美祢市",570,"日本維新の会","000785262.xls","山口県"
"美祢市",6636,"自由民主党","000785262.xls","山口県"
"美祢市",1667.349,"立憲民主党","000785262.xls","山口県"
"美祢市",564,"日本共産党","000785262.xls","山口県"
"美祢市",86,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"美祢市",11881.999,"得票数計","000785262.xls","山口県"
"周南市（１区）",1523.135,"国民民主党","000785262.xls","山口県"
"周南市（１区）",8218,"公明党","000785262.xls","山口県"
"周南市（１区）",617,"社会民主党","000785262.xls","山口県"
"周南市（１区）",1513,"れいわ新選組","000785262.xls","山口県"
"周南市（１区）",4255,"日本維新の会","000785262.xls","山口県"
"周南市（１区）",23715,"自由民主党","000785262.xls","山口県"
"周南市（１区）",7953.863999999999,"立憲民主党","000785262.xls","山口県"
"周南市（１区）",2244,"日本共産党","000785262.xls","山口県"
"周南市（１区）",517,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"周南市（１区）",50555.999,"得票数計","000785262.xls","山口県"
"周南市（２区）",154.823,"国民民主党","000785262.xls","山口県"
"周南市（２区）",1125,"公明党","000785262.xls","山口県"
"周南市（２区）",78,"社会民主党","000785262.xls","山口県"
"周南市（２区）",177,"れいわ新選組","000785262.xls","山口県"
"周南市（２区）",419,"日本維新の会","000785262.xls","山口県"
"周南市（２区）",2879,"自由民主党","000785262.xls","山口県"
"周南市（２区）",832.176,"立憲民主党","000785262.xls","山口県"
"周南市（２区）",342,"日本共産党","000785262.xls","山口県"
"周南市（２区）",49,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"周南市（２区）",6055.999000000001,"得票数計","000785262.xls","山口県"
"山陽小野田市",643.841,"国民民主党","000785262.xls","山口県"
"山陽小野田市",3194,"公明党","000785262.xls","山口県"
"山陽小野田市",520,"社会民主党","000785262.xls","山口県"
"山陽小野田市",674,"れいわ新選組","000785262.xls","山口県"
"山陽小野田市",1730,"日本維新の会","000785262.xls","山口県"
"山陽小野田市",11696,"自由民主党","000785262.xls","山口県"
"山陽小野田市",3877.158,"立憲民主党","000785262.xls","山口県"
"山陽小野田市",1310,"日本共産党","000785262.xls","山口県"
"山陽小野田市",189,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"山陽小野田市",23833.999,"得票数計","000785262.xls","山口県"
"周防大島町",114.57,"国民民主党","000785262.xls","山口県"
"周防大島町",1125,"公明党","000785262.xls","山口県"
"周防大島町",93,"社会民主党","000785262.xls","山口県"
"周防大島町",207,"れいわ新選組","000785262.xls","山口県"
"周防大島町",438,"日本維新の会","000785262.xls","山口県"
"周防大島町",4297,"自由民主党","000785262.xls","山口県"
"周防大島町",1080.429,"立憲民主党","000785262.xls","山口県"
"周防大島町",439,"日本共産党","000785262.xls","山口県"
"周防大島町",42,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"周防大島町",7835.999,"得票数計","000785262.xls","山口県"
"和木町",77.533,"国民民主党","000785262.xls","山口県"
"和木町",311,"公明党","000785262.xls","山口県"
"和木町",42,"社会民主党","000785262.xls","山口県"
"和木町",85,"れいわ新選組","000785262.xls","山口県"
"和木町",199,"日本維新の会","000785262.xls","山口県"
"和木町",1188,"自由民主党","000785262.xls","山口県"
"和木町",347.466,"立憲民主党","000785262.xls","山口県"
"和木町",141,"日本共産党","000785262.xls","山口県"
"和木町",14,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"和木町",2404.999,"得票数計","000785262.xls","山口県"
"上関町",11.465,"国民民主党","000785262.xls","山口県"
"上関町",164,"公明党","000785262.xls","山口県"
"上関町",72,"社会民主党","000785262.xls","山口県"
"上関町",42,"れいわ新選組","000785262.xls","山口県"
"上関町",58,"日本維新の会","000785262.xls","山口県"
"上関町",846,"自由民主党","000785262.xls","山口県"
"上関町",174.534,"立憲民主党","000785262.xls","山口県"
"上関町",67,"日本共産党","000785262.xls","山口県"
"上関町",7,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"上関町",1441.9990000000005,"得票数計","000785262.xls","山口県"
"田布施町",171.052,"国民民主党","000785262.xls","山口県"
"田布施町",692,"公明党","000785262.xls","山口県"
"田布施町",93,"社会民主党","000785262.xls","山口県"
"田布施町",190,"れいわ新選組","000785262.xls","山口県"
"田布施町",482,"日本維新の会","000785262.xls","山口県"
"田布施町",3845,"自由民主党","000785262.xls","山口県"
"田布施町",1045.947,"立憲民主党","000785262.xls","山口県"
"田布施町",352,"日本共産党","000785262.xls","山口県"
"田布施町",65,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"田布施町",6935.999,"得票数計","000785262.xls","山口県"
"平生町",158.236,"国民民主党","000785262.xls","山口県"
"平生町",646,"公明党","000785262.xls","山口県"
"平生町",76,"社会民主党","000785262.xls","山口県"
"平生町",146,"れいわ新選組","000785262.xls","山口県"
"平生町",342,"日本維新の会","000785262.xls","山口県"
"平生町",2522,"自由民主党","000785262.xls","山口県"
"平生町",841.763,"立憲民主党","000785262.xls","山口県"
"平生町",302,"日本共産党","000785262.xls","山口県"
"平生町",46,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"平生町",5079.999,"得票数計","000785262.xls","山口県"
"阿武町",50.319,"国民民主党","000785262.xls","山口県"
"阿武町",230,"公明党","000785262.xls","山口県"
"阿武町",15,"社会民主党","000785262.xls","山口県"
"阿武町",48,"れいわ新選組","000785262.xls","山口県"
"阿武町",92,"日本維新の会","000785262.xls","山口県"
"阿武町",1208,"自由民主党","000785262.xls","山口県"
"阿武町",208.679,"立憲民主党","000785262.xls","山口県"
"阿武町",88,"日本共産党","000785262.xls","山口県"
"阿武町",6,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"阿武町",1945.998,"得票数計","000785262.xls","山口県"
"山口県 合計",15210.029,"国民民主党","000785262.xls","山口県"
"山口県 合計",79474,"公明党","000785262.xls","山口県"
"山口県 合計",7993,"社会民主党","000785262.xls","山口県"
"山口県 合計",19199,"れいわ新選組","000785262.xls","山口県"
"山口県 合計",41072,"日本維新の会","000785262.xls","山口県"
"山口県 合計",274163,"自由民主党","000785262.xls","山口県"
"山口県 合計",80977.95000000001,"立憲民主党","000785262.xls","山口県"
"山口県 合計",29811,"日本共産党","000785262.xls","山口県"
"山口県 合計",4712,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785262.xls","山口県"
"山口県 合計",552611.9789999999,"得票数計","000785262.xls","山口県"
"徳島市",1143," 社会民主党","000785264.xls","徳島県"
"徳島市",14013,"公明党","000785264.xls","徳島県"
"徳島市",4379.703," 国民民主党","000785264.xls","徳島県"
"徳島市",36693," 自由民主党","000785264.xls","徳島県"
"徳島市",8686," 日本共産党","000785264.xls","徳島県"
"徳島市",21450," 日本維新の会","000785264.xls","徳島県"
"徳島市",14888.296," 立憲民主党","000785264.xls","徳島県"
"徳島市",4136," れいわ新選組","000785264.xls","徳島県"
"徳島市",1763," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"徳島市",107151.999,"得票数計","000785264.xls","徳島県"
"鳴門市",246," 社会民主党","000785264.xls","徳島県"
"鳴門市",3036,"公明党","000785264.xls","徳島県"
"鳴門市",936.347," 国民民主党","000785264.xls","徳島県"
"鳴門市",7779," 自由民主党","000785264.xls","徳島県"
"鳴門市",1310," 日本共産党","000785264.xls","徳島県"
"鳴門市",3889," 日本維新の会","000785264.xls","徳島県"
"鳴門市",3767.652," 立憲民主党","000785264.xls","徳島県"
"鳴門市",873," れいわ新選組","000785264.xls","徳島県"
"鳴門市",333," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"鳴門市",22169.999000000003,"得票数計","000785264.xls","徳島県"
"小松島市",241," 社会民主党","000785264.xls","徳島県"
"小松島市",2617,"公明党","000785264.xls","徳島県"
"小松島市",649.5," 国民民主党","000785264.xls","徳島県"
"小松島市",6138," 自由民主党","000785264.xls","徳島県"
"小松島市",1295," 日本共産党","000785264.xls","徳島県"
"小松島市",3247," 日本維新の会","000785264.xls","徳島県"
"小松島市",2406.499," 立憲民主党","000785264.xls","徳島県"
"小松島市",596," れいわ新選組","000785264.xls","徳島県"
"小松島市",258," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"小松島市",17447.999,"得票数計","000785264.xls","徳島県"
"阿南市",418," 社会民主党","000785264.xls","徳島県"
"阿南市",4820,"公明党","000785264.xls","徳島県"
"阿南市",1341.921," 国民民主党","000785264.xls","徳島県"
"阿南市",12523," 自由民主党","000785264.xls","徳島県"
"阿南市",2305," 日本共産党","000785264.xls","徳島県"
"阿南市",6177," 日本維新の会","000785264.xls","徳島県"
"阿南市",5063.078," 立憲民主党","000785264.xls","徳島県"
"阿南市",1286," れいわ新選組","000785264.xls","徳島県"
"阿南市",620," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"阿南市",34553.999,"得票数計","000785264.xls","徳島県"
"吉野川市",211," 社会民主党","000785264.xls","徳島県"
"吉野川市",2671,"公明党","000785264.xls","徳島県"
"吉野川市",659.065," 国民民主党","000785264.xls","徳島県"
"吉野川市",5827," 自由民主党","000785264.xls","徳島県"
"吉野川市",1238," 日本共産党","000785264.xls","徳島県"
"吉野川市",2488," 日本維新の会","000785264.xls","徳島県"
"吉野川市",3581.934," 立憲民主党","000785264.xls","徳島県"
"吉野川市",643," れいわ新選組","000785264.xls","徳島県"
"吉野川市",227," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"吉野川市",17545.999,"得票数計","000785264.xls","徳島県"
"阿波市",151," 社会民主党","000785264.xls","徳島県"
"阿波市",2159,"公明党","000785264.xls","徳島県"
"阿波市",565.84," 国民民主党","000785264.xls","徳島県"
"阿波市",4978," 自由民主党","000785264.xls","徳島県"
"阿波市",878," 日本共産党","000785264.xls","徳島県"
"阿波市",2061," 日本維新の会","000785264.xls","徳島県"
"阿波市",2592.159," 立憲民主党","000785264.xls","徳島県"
"阿波市",538," れいわ新選組","000785264.xls","徳島県"
"阿波市",177," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"阿波市",14099.999,"得票数計","000785264.xls","徳島県"
"美馬市",174," 社会民主党","000785264.xls","徳島県"
"美馬市",2315,"公明党","000785264.xls","徳島県"
"美馬市",454.644," 国民民主党","000785264.xls","徳島県"
"美馬市",4775," 自由民主党","000785264.xls","徳島県"
"美馬市",487," 日本共産党","000785264.xls","徳島県"
"美馬市",1526," 日本維新の会","000785264.xls","徳島県"
"美馬市",2343.355," 立憲民主党","000785264.xls","徳島県"
"美馬市",431," れいわ新選組","000785264.xls","徳島県"
"美馬市",133," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"美馬市",12638.999,"得票数計","000785264.xls","徳島県"
"三好市",174," 社会民主党","000785264.xls","徳島県"
"三好市",2084,"公明党","000785264.xls","徳島県"
"三好市",465.901," 国民民主党","000785264.xls","徳島県"
"三好市",5230," 自由民主党","000785264.xls","徳島県"
"三好市",665," 日本共産党","000785264.xls","徳島県"
"三好市",923," 日本維新の会","000785264.xls","徳島県"
"三好市",2084.098," 立憲民主党","000785264.xls","徳島県"
"三好市",428," れいわ新選組","000785264.xls","徳島県"
"三好市",133," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"三好市",12186.999,"得票数計","000785264.xls","徳島県"
"勝浦町",32," 社会民主党","000785264.xls","徳島県"
"勝浦町",358,"公明党","000785264.xls","徳島県"
"勝浦町",91.72000000000001," 国民民主党","000785264.xls","徳島県"
"勝浦町",1123," 自由民主党","000785264.xls","徳島県"
"勝浦町",191," 日本共産党","000785264.xls","徳島県"
"勝浦町",361," 日本維新の会","000785264.xls","徳島県"
"勝浦町",372.279," 立憲民主党","000785264.xls","徳島県"
"勝浦町",68," れいわ新選組","000785264.xls","徳島県"
"勝浦町",21," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"勝浦町",2617.9990000000003,"得票数計","000785264.xls","徳島県"
"上勝町",17," 社会民主党","000785264.xls","徳島県"
"上勝町",193,"公明党","000785264.xls","徳島県"
"上勝町",18.387," 国民民主党","000785264.xls","徳島県"
"上勝町",352," 自由民主党","000785264.xls","徳島県"
"上勝町",41," 日本共産党","000785264.xls","徳島県"
"上勝町",104," 日本維新の会","000785264.xls","徳島県"
"上勝町",133.612," 立憲民主党","000785264.xls","徳島県"
"上勝町",38," れいわ新選組","000785264.xls","徳島県"
"上勝町",9," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"上勝町",905.999,"得票数計","000785264.xls","徳島県"
"佐那河内村",26," 社会民主党","000785264.xls","徳島県"
"佐那河内村",163,"公明党","000785264.xls","徳島県"
"佐那河内村",42.138," 国民民主党","000785264.xls","徳島県"
"佐那河内村",526," 自由民主党","000785264.xls","徳島県"
"佐那河内村",91," 日本共産党","000785264.xls","徳島県"
"佐那河内村",178," 日本維新の会","000785264.xls","徳島県"
"佐那河内村",206.861," 立憲民主党","000785264.xls","徳島県"
"佐那河内村",33," れいわ新選組","000785264.xls","徳島県"
"佐那河内村",14," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"佐那河内村",1279.9989999999998,"得票数計","000785264.xls","徳島県"
"石井町",144," 社会民主党","000785264.xls","徳島県"
"石井町",1545,"公明党","000785264.xls","徳島県"
"石井町",457.374," 国民民主党","000785264.xls","徳島県"
"石井町",4862," 自由民主党","000785264.xls","徳島県"
"石井町",624," 日本共産党","000785264.xls","徳島県"
"石井町",2052," 日本維新の会","000785264.xls","徳島県"
"石井町",1891.625," 立憲民主党","000785264.xls","徳島県"
"石井町",405," れいわ新選組","000785264.xls","徳島県"
"石井町",181," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"石井町",12161.999,"得票数計","000785264.xls","徳島県"
"神山町",33," 社会民主党","000785264.xls","徳島県"
"神山町",409,"公明党","000785264.xls","徳島県"
"神山町",90.291," 国民民主党","000785264.xls","徳島県"
"神山町",1161," 自由民主党","000785264.xls","徳島県"
"神山町",82," 日本共産党","000785264.xls","徳島県"
"神山町",363," 日本維新の会","000785264.xls","徳島県"
"神山町",363.708," 立憲民主党","000785264.xls","徳島県"
"神山町",135," れいわ新選組","000785264.xls","徳島県"
"神山町",17," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"神山町",2653.9990000000003,"得票数計","000785264.xls","徳島県"
"那賀町",57," 社会民主党","000785264.xls","徳島県"
"那賀町",808,"公明党","000785264.xls","徳島県"
"那賀町",110.837," 国民民主党","000785264.xls","徳島県"
"那賀町",1565," 自由民主党","000785264.xls","徳島県"
"那賀町",297," 日本共産党","000785264.xls","徳島県"
"那賀町",572," 日本維新の会","000785264.xls","徳島県"
"那賀町",644.162," 立憲民主党","000785264.xls","徳島県"
"那賀町",131," れいわ新選組","000785264.xls","徳島県"
"那賀町",36," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"那賀町",4220.999,"得票数計","000785264.xls","徳島県"
"牟岐町",37," 社会民主党","000785264.xls","徳島県"
"牟岐町",455,"公明党","000785264.xls","徳島県"
"牟岐町",79.01," 国民民主党","000785264.xls","徳島県"
"牟岐町",766," 自由民主党","000785264.xls","徳島県"
"牟岐町",156," 日本共産党","000785264.xls","徳島県"
"牟岐町",332," 日本維新の会","000785264.xls","徳島県"
"牟岐町",303.989," 立憲民主党","000785264.xls","徳島県"
"牟岐町",79," れいわ新選組","000785264.xls","徳島県"
"牟岐町",26," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"牟岐町",2233.999,"得票数計","000785264.xls","徳島県"
"美波町",68," 社会民主党","000785264.xls","徳島県"
"美波町",505,"公明党","000785264.xls","徳島県"
"美波町",120.773," 国民民主党","000785264.xls","徳島県"
"美波町",1400," 自由民主党","000785264.xls","徳島県"
"美波町",188," 日本共産党","000785264.xls","徳島県"
"美波町",570," 日本維新の会","000785264.xls","徳島県"
"美波町",517.226," 立憲民主党","000785264.xls","徳島県"
"美波町",113," れいわ新選組","000785264.xls","徳島県"
"美波町",36," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"美波町",3517.9990000000003,"得票数計","000785264.xls","徳島県"
"海陽町",69," 社会民主党","000785264.xls","徳島県"
"海陽町",1069,"公明党","000785264.xls","徳島県"
"海陽町",152.295," 国民民主党","000785264.xls","徳島県"
"海陽町",1710," 自由民主党","000785264.xls","徳島県"
"海陽町",281," 日本共産党","000785264.xls","徳島県"
"海陽町",734," 日本維新の会","000785264.xls","徳島県"
"海陽町",628.705," 立憲民主党","000785264.xls","徳島県"
"海陽町",167," れいわ新選組","000785264.xls","徳島県"
"海陽町",39," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"海陽町",4850,"得票数計","000785264.xls","徳島県"
"松茂町",66," 社会民主党","000785264.xls","徳島県"
"松茂町",789,"公明党","000785264.xls","徳島県"
"松茂町",192.909," 国民民主党","000785264.xls","徳島県"
"松茂町",2163," 自由民主党","000785264.xls","徳島県"
"松茂町",304," 日本共産党","000785264.xls","徳島県"
"松茂町",1007," 日本維新の会","000785264.xls","徳島県"
"松茂町",901.09," 立憲民主党","000785264.xls","徳島県"
"松茂町",211," れいわ新選組","000785264.xls","徳島県"
"松茂町",108," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"松茂町",5741.999,"得票数計","000785264.xls","徳島県"
"北島町",84," 社会民主党","000785264.xls","徳島県"
"北島町",1227,"公明党","000785264.xls","徳島県"
"北島町",414.16," 国民民主党","000785264.xls","徳島県"
"北島町",3262," 自由民主党","000785264.xls","徳島県"
"北島町",487," 日本共産党","000785264.xls","徳島県"
"北島町",1719," 日本維新の会","000785264.xls","徳島県"
"北島町",1719.839," 立憲民主党","000785264.xls","徳島県"
"北島町",362," れいわ新選組","000785264.xls","徳島県"
"北島町",128," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"北島町",9402.999,"得票数計","000785264.xls","徳島県"
"藍住町",133," 社会民主党","000785264.xls","徳島県"
"藍住町",1944,"公明党","000785264.xls","徳島県"
"藍住町",599.89," 国民民主党","000785264.xls","徳島県"
"藍住町",4298," 自由民主党","000785264.xls","徳島県"
"藍住町",978," 日本共産党","000785264.xls","徳島県"
"藍住町",2425," 日本維新の会","000785264.xls","徳島県"
"藍住町",2222.109," 立憲民主党","000785264.xls","徳島県"
"藍住町",680," れいわ新選組","000785264.xls","徳島県"
"藍住町",249," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"藍住町",13528.999,"得票数計","000785264.xls","徳島県"
"板野町",61," 社会民主党","000785264.xls","徳島県"
"板野町",705,"公明党","000785264.xls","徳島県"
"板野町",188.723," 国民民主党","000785264.xls","徳島県"
"板野町",1702," 自由民主党","000785264.xls","徳島県"
"板野町",598," 日本共産党","000785264.xls","徳島県"
"板野町",809," 日本維新の会","000785264.xls","徳島県"
"板野町",883.2759999999998," 立憲民主党","000785264.xls","徳島県"
"板野町",228," れいわ新選組","000785264.xls","徳島県"
"板野町",96," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"板野町",5270.999,"得票数計","000785264.xls","徳島県"
"上板町",51," 社会民主党","000785264.xls","徳島県"
"上板町",632,"公明党","000785264.xls","徳島県"
"上板町",164.732," 国民民主党","000785264.xls","徳島県"
"上板町",1591," 自由民主党","000785264.xls","徳島県"
"上板町",365," 日本共産党","000785264.xls","徳島県"
"上板町",693," 日本維新の会","000785264.xls","徳島県"
"上板町",832.267," 立憲民主党","000785264.xls","徳島県"
"上板町",158," れいわ新選組","000785264.xls","徳島県"
"上板町",52," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"上板町",4538.999,"得票数計","000785264.xls","徳島県"
"つるぎ町",41," 社会民主党","000785264.xls","徳島県"
"つるぎ町",841,"公明党","000785264.xls","徳島県"
"つるぎ町",114.461," 国民民主党","000785264.xls","徳島県"
"つるぎ町",1928," 自由民主党","000785264.xls","徳島県"
"つるぎ町",226," 日本共産党","000785264.xls","徳島県"
"つるぎ町",415," 日本維新の会","000785264.xls","徳島県"
"つるぎ町",637.538," 立憲民主党","000785264.xls","徳島県"
"つるぎ町",138," れいわ新選組","000785264.xls","徳島県"
"つるぎ町",29," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"つるぎ町",4369.999,"得票数計","000785264.xls","徳島県"
"東みよし町",88," 社会民主党","000785264.xls","徳島県"
"東みよし町",1062,"公明党","000785264.xls","徳島県"
"東みよし町",226.398," 国民民主党","000785264.xls","徳島県"
"東みよし町",2664," 自由民主党","000785264.xls","徳島県"
"東みよし町",331," 日本共産党","000785264.xls","徳島県"
"東みよし町",705," 日本維新の会","000785264.xls","徳島県"
"東みよし町",1145.601," 立憲民主党","000785264.xls","徳島県"
"東みよし町",219," れいわ新選組","000785264.xls","徳島県"
"東みよし町",66," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"東みよし町",6506.999,"得票数計","000785264.xls","徳島県"
"徳島県 合計",3765," 社会民主党","000785264.xls","徳島県"
"徳島県 合計",46420,"公明党","000785264.xls","徳島県"
"徳島県 合計",12517.018999999997," 国民民主党","000785264.xls","徳島県"
"徳島県 合計",115016," 自由民主党","000785264.xls","徳島県"
"徳島県 合計",22104," 日本共産党","000785264.xls","徳島県"
"徳島県 合計",54800," 日本維新の会","000785264.xls","徳島県"
"徳島県 合計",50130.958," 立憲民主党","000785264.xls","徳島県"
"徳島県 合計",12096," れいわ新選組","000785264.xls","徳島県"
"徳島県 合計",4751," ＮＨＫと裁判してる党
弁護士法７２条違反で","000785264.xls","徳島県"
"徳島県 合計",321599.97700000025,"得票数計","000785264.xls","徳島県"
"松山市（１区）",3581,"社会民主党","000785268.xls","愛媛県"
"松山市（１区）",26811,"公明党","000785268.xls","愛媛県"
"松山市（１区）",8534.863999999998,"国民民主党","000785268.xls","愛媛県"
"松山市（１区）",76240,"自由民主党","000785268.xls","愛媛県"
"松山市（１区）",10271,"日本共産党","000785268.xls","愛媛県"
"松山市（１区）",21736,"日本維新の会","000785268.xls","愛媛県"
"松山市（１区）",38040.135,"立憲民主党","000785268.xls","愛媛県"
"松山市（１区）",6940,"れいわ新選組","000785268.xls","愛媛県"
"松山市（１区）",2887,"NHKと裁判してる党
弁護士法７２条違反で","000785268.xls","愛媛県"
"松山市（１区）",195040.999,"得票数計","000785268.xls","愛媛県"
"松山市（２区）",380,"社会民主党","000785268.xls","愛媛県"
"松山市（２区）",3281,"公明党","000785268.xls","愛媛県"
"松山市（２区）",1432.321,"国民民主党","000785268.xls","愛媛県"
"松山市（２区）",7946,"自由民主党","000785268.xls","愛媛県"
"松山市（２区）",1078,"日本共産党","000785268.xls","愛媛県"
"松山市（２区）",2002,"日本維新の会","000785268.xls","愛媛県"
"松山市（２区）",3161.678,"立憲民主党","000785268.xls","愛媛県"
"松山市（２区）",662,"れいわ新選組","000785268.xls","愛媛県"
"松山市（２区）",256,"NHKと裁判してる党
弁護士法７２条違反で","000785268.xls","愛媛県"
"松山市（２区）",20198.999,"得票数計","000785268.xls","愛媛県"
"今治市",1392,"社会民主党","000785268.xls","愛媛県"
"今治市",9045,"公明党","000785268.xls","愛媛県"
"今治市",4116.895,"国民民主党","000785268.xls","愛媛県"
"今治市",26449,"自由民主党","000785268.xls","愛媛県"
"今治市",3802,"日本共産党","000785268.xls","愛媛県"
"今治市",7458,"日本維新の会","000785268.xls","愛媛県"
"今治市",9101.104,"立憲民主党","000785268.xls","愛媛県"
"今治市",2050,"れいわ新選組","000785268.xls","愛媛県"
"今治市",784,"NHKと裁判してる党
弁護士法７２条違反で","000785268.xls","愛媛県"
